label,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
hiphop,Langston Hughes,0.713,0.146,3,-14.163,1,0.54,0.784,0,0.212,0.474,89.267,66490,5
hiphop,Fishi Hagadol,0.807,0.617,9,-6.137,1,0.305,0.299,0,0.264,0.775,170.634,217480,4
hiphop,DJ Khaled,0.352,0.758,9,-2.491,0,0.0434,0.536,0,0.161,0.653,84.281,338637,4
hiphop,Gang Starr,0.849,0.803,6,-6.775,1,0.275,0.0502,4.94e-6,0.24,0.738,90.873,290813,4
hiphop,Flashy B,0.834,0.469,6,-13.752,1,0.175,0.0994,0,0.228,0.583,100.021,124800,4
hiphop,Jungle Brothers,0.835,0.447,6,-14.901,1,0.22,0.155,0.00876,0.108,0.839,113.082,258933,4
hiphop,Dee Watkins,0.877,0.594,2,-7.009,0,0.525,0.104,0,0.219,0.63,153.012,113143,4
hiphop,Scarface,0.833,0.918,10,-3.053,1,0.176,0.177,0,0.0535,0.646,82.774,214533,4
hiphop,Flo Milli,0.896,0.78,1,-3.547,1,0.202,0.0828,0,0.0857,0.85,106.032,163019,4
hiphop,Trippie Redd,0.584,0.859,8,-5.616,1,0.121,0.0144,0,0.847,0.369,77.005,236883,4
hiphop,Pressa,0.806,0.501,9,-7.096,0,0.168,0.065,0,0.125,0.345,160.03,171000,4
hiphop,Westside Gunn,0.528,0.816,7,-6.841,1,0.265,0.464,0,0.146,0.773,165.97,236837,4
hiphop,Khia,0.859,0.625,9,-4.234,0,0.13,0.0296,0,0.0537,0.71,102.072,222560,4
hiphop,Ravid Plotnik,0.508,0.808,0,-5.197,1,0.253,0.121,0,0.379,0.558,81.781,200133,4
hiphop,Beyoncé,0.824,0.555,1,-5.817,1,0.05,0.00337,6.42e-6,0.217,0.0611,120.002,281273,4
hiphop,Hadag Nahash,0.749,0.592,9,-7.04,0,0.0382,0.0427,0,0.133,0.502,130.033,242160,4
hiphop,Nicki Minaj,0.924,0.523,0,-6.362,1,0.132,0.011,0,0.17,0.144,131.892,181690,4
hiphop,Goodie Mob,0.849,0.476,0,-10.479,1,0.445,0.0965,0,0.105,0.48,83.21,277133,4
hiphop,Handsome Boy Modeling School,0.7,0.393,2,-10.88,1,0.0471,0.6,6.08e-6,0.113,0.477,79.638,337200,4
hiphop,Yung Baby Tate,0.884,0.639,1,-6.832,0,0.246,0.111,1.66e-6,0.608,0.625,100.049,142176,4
hiphop,Drake,0.781,0.594,0,-6.959,0,0.0485,0.0136,0,0.162,0.0628,129.895,178154,4
hiphop,Dustystaytrue,0.77,0.729,11,-5.004,0,0.208,0.335,0,0.114,0.63,150.112,154225,4
hiphop,Spoonie Gee,0.874,0.876,4,-8.3,0,0.153,0.377,0,0.194,0.851,106.68,527760,4
hiphop,Kool Moe Dee,0.781,0.447,10,-13.725,0,0.195,0.00502,8.04e-4,0.0352,0.736,89.264,333787,4
hiphop,Lil Poppa,0.482,0.635,5,-5.422,0,0.4,0.368,0,0.122,0.817,172.231,123123,3
hiphop,Peled,0.876,0.636,1,-5.921,1,0.24,0.0501,0,0.0931,0.504,117.968,195391,4
hiphop,David Maayan,0.815,0.459,9,-12.683,1,0.203,0.0232,4.83e-4,0.165,0.127,99.966,130522,4
hiphop,OMB Bloodbath,0.806,0.634,7,-6.548,1,0.0473,0.651,0,0.359,0.815,117.957,219787,4
hiphop,MO3,0.57,0.431,9,-8.685,0,0.178,0.583,0,0.105,0.433,154.918,215496,4
hiphop,Eminem,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-6,0.0914,0.815,85.519,268400,4
hiphop,Westy,0.618,0.448,9,-10.248,0,0.0676,0.027,0.767,0.0924,0.074,107.181,167889,3
hiphop,Drakeo the Ruler,0.773,0.281,1,-9.781,1,0.11,0.24,0,0.112,0.465,102.019,227706,4
hiphop,Beastie Boys,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-6,0.246,0.47,105.932,231493,4
hiphop,Jack Harlow,0.727,0.513,6,-8.823,0,0.0524,0.0335,0,0.302,0.568,76.211,177190,4
hiphop,Mystikal,0.883,0.896,0,-3.695,1,0.208,0.268,1.04e-6,0.0564,0.748,93.928,259547,4
hiphop,Ice Cube,0.786,0.91,7,-4.384,1,0.29,0.229,0,0.266,0.435,91.447,250493,4
hiphop,Tommy B,0.801,0.724,6,-5.061,1,0.362,0.411,0,0.0901,0.7,141.088,207660,4
hiphop,Tkay Maidza,0.854,0.498,1,-9.105,1,0.266,0.0442,1.45e-5,0.0758,0.275,106.011,145964,4
hiphop,Kevin Gates,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-6,0.144,0.346,144.911,243463,4
hiphop,Ty Dolla $ign,0.753,0.524,10,-6.291,0,0.0461,0.055,0,0.188,0.199,103.965,184722,4
hiphop,Nicki Minaj,0.573,0.867,5,-2.876,0,0.168,0.0853,0,0.38,0.231,74.861,339506,4
hiphop,Monaleo,0.765,0.719,9,-4.982,1,0.299,0.0132,0,0.116,0.782,84.997,192000,4
hiphop,Fredo,0.943,0.524,7,-6.813,0,0.178,0.0456,3.08e-6,0.0987,0.411,130.003,273667,4
hiphop,BlueBucksClan,0.828,0.489,1,-5.644,1,0.238,0.0124,0,0.0721,0.136,98.002,129796,3
hiphop,Chris Brown,0.721,0.565,0,-9.157,0,0.28,0.248,0,0.284,0.597,93.8,227234,4
hiphop,Meridian Dan,0.821,0.643,1,-7.337,0,0.295,0.00475,2.23e-5,0.0626,0.32,140.075,223000,4
hiphop,A Boogie Wit da Hoodie,0.57,0.439,2,-9.238,0,0.166,0.331,3e-6,0.12,0.19,90.992,205702,4
hiphop,Slimelife Shawty,0.827,0.513,1,-8.109,0,0.335,0.0131,0,0.0823,0.249,133.005,202588,4
hiphop,DJ Khaled,0.669,0.687,6,-5.782,0,0.12,0.009,0,0.508,0.335,91.969,306194,4
hiphop,Smiler,0.52,0.891,0,-4.624,0,0.354,0.523,0,0.688,0.855,128.318,208613,5
hiphop,Flatpocket,0.613,0.491,3,-10.315,1,0.142,0.871,0.175,0.116,0.225,81.327,92053,4
hiphop,DDG,0.928,0.341,11,-10.196,0,0.103,0.0614,0,0.162,0.745,129.966,170233,4
hiphop,Desto Dubb,0.669,0.423,7,-10.472,0,0.206,0.0375,0,0.0826,0.382,191.05,123144,4
hiphop,Hadag Nahash,0.539,0.951,10,-4.138,0,0.0478,0.174,4.36e-5,0.218,0.78,159.731,213560,4
hiphop,Lil Baby,0.856,0.564,6,-6.295,0,0.392,0.00327,0,0.134,0.483,77.972,135960,4
hiphop,Big Scarr,0.753,0.68,10,-5.188,0,0.177,0.122,0,0.606,0.601,135.042,204769,4
hiphop,J. Cole,0.713,0.793,2,-5.277,1,0.397,0.271,0,0.727,0.203,71.724,196946,4
hiphop,Kash Doll,0.908,0.696,9,-5.18,1,0.264,0.0213,4.06e-5,0.0747,0.287,102.032,156842,4
hiphop,Foogiano,0.901,0.614,1,-6.732,0,0.263,0.0115,5.48e-6,0.108,0.266,135.504,227902,4
hiphop,Tuna,0.633,0.81,11,-6.819,0,0.0486,0.0997,1.91e-6,0.12,0.665,94.009,313253,4
hiphop,TOBi,0.629,0.468,6,-9.208,1,0.256,0.531,0,0.0698,0.525,148.101,259232,4
hiphop,Boosie Badazz,0.836,0.906,1,-2.902,1,0.279,4.26e-4,0,0.227,0.718,165.091,272347,4
hiphop,Grand Wizard Theodore,0.829,0.852,2,-4.655,1,0.346,0.351,1.09e-4,0.324,0.713,103.127,173307,4
hiphop,Wale,0.795,0.535,6,-9.707,1,0.158,0.537,1.1e-6,0.1,0.551,90.017,204456,4
hiphop,Tuna,0.657,0.822,4,-6.071,0,0.0785,0.108,0,0.34,0.597,82.011,204351,4
hiphop,Dexplicit,0.62,0.734,1,-9.659,1,0.564,0.0353,0.617,0.336,0.197,172.063,211139,5
hiphop,Lil Baby,0.867,0.576,6,-6.433,0,0.334,0.0023,0,0.148,0.417,77.983,135445,4
hiphop,Noa Faran,0.854,0.628,11,-6.359,0,0.13,0.427,0,0.15,0.619,99.972,162147,4
hiphop,Young M.A,0.833,0.766,7,-4.309,1,0.406,0.0796,3.82e-6,0.158,0.63,144.916,211834,4
hiphop,Dominique,0.854,0.474,8,-8.849,0,0.315,0.0576,0,0.117,0.522,85.034,158118,4
hiphop,Wretch 32,0.476,0.747,2,-5.768,1,0.25,0.00753,0,0.173,0.122,140.268,234806,4
hiphop,Kanye West,0.593,0.593,11,-8.216,1,0.289,0.0306,9.94e-6,0.229,0.488,81.291,272227,1
hiphop,Outkast,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,270507,4
hiphop,Kevo Muney,0.803,0.545,10,-8.822,1,0.279,0.0336,0,0.112,0.0993,144.01,183230,4
hiphop,Melii,0.907,0.734,8,-3.112,1,0.317,0.0741,2.36e-5,0.105,0.351,133.964,152749,4
hiphop,Dizzee Rascal,0.736,0.914,7,-3.707,1,0.285,0.318,0,0.0447,0.932,136.068,245080,4
hiphop,Childish Gambino,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4
hiphop,Ravid Plotnik,0.337,0.724,6,-8.155,0,0.221,0.0394,0,0.123,0.564,69.21,245720,4
hiphop,RØNIN,0.785,0.343,9,-10.923,0,0.0862,0.593,0,0.103,0.468,118.065,121949,4
hiphop,THE SCOTTS,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,165978,4
hiphop,Hoodyman,0.731,0.792,6,-5.293,0,0.166,0.285,0,0.145,0.296,128.931,199070,4
hiphop,Shy Glizzy,0.826,0.5,7,-8.266,1,0.147,0.0445,0,0.202,0.493,130.014,200368,4
hiphop,Deeco,0.706,0.574,0,-9.529,1,0.066,0.362,0.927,0.207,0.24,137.972,126957,4
hiphop,Sally Sossa,0.565,0.641,0,-5.566,0,0.354,0.0572,0,0.117,0.535,108.232,164319,5
hiphop,Rod Wave,0.55,0.637,8,-5.212,1,0.163,0.597,0,0.129,0.535,84.448,160078,4
hiphop,Ravid Plotnik,0.634,0.739,3,-6.08,1,0.433,0.141,0,0.82,0.761,146.296,289213,4
hiphop,Megan Thee Stallion,0.943,0.528,0,-8.631,1,0.299,0.00291,0,0.0858,0.608,97.542,167370,4
hiphop,Tee Grizzley,0.747,0.574,1,-6.587,1,0.24,0.561,0,0.1,0.436,127.981,175031,4
hiphop,KenTheMan,0.668,0.435,1,-9.839,1,0.479,0.257,0,0.123,0.609,174.142,157000,4
hiphop,3Breezy,0.582,0.636,9,-5.851,1,0.118,0.566,0,0.106,0.272,114.603,154032,3
hiphop,Latto,0.55,0.589,1,-6.656,1,0.449,0.0999,0,0.714,0.265,96.237,143333,5
hiphop,Ravid Plotnik,0.626,0.425,0,-7.753,0,0.0349,0.305,0,0.273,0.216,135.342,252907,4
hiphop,Lil Peep,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
hiphop,Jean Grae,0.773,0.851,0,-3.563,0,0.214,0.618,0.00266,0.114,0.835,91.069,313667,4
hiphop,$NOT,0.841,0.545,9,-8.013,1,0.222,0.268,0,0.25,0.305,94.528,183983,4
hiphop,Lil Nas X,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,137876,4
hiphop,Nicki Minaj,0.573,0.867,5,-2.876,0,0.168,0.0853,0,0.38,0.231,74.861,339506,4
hiphop,Nati Hassid,0.693,0.699,0,-5.763,0,0.433,0.0964,0,0.334,0.765,185.919,198516,4
hiphop,Nina Simone,0.687,0.51,10,-8.501,1,0.076,0.745,0,0.117,0.666,122.253,188613,4
hiphop,Gang Starr,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-6,0.287,0.749,95.201,217440,4
hiphop,$uicideboy$,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-5,0.14,0.111,113.983,168490,4
hiphop,Vice Beats,0.846,0.725,5,-6.803,0,0.0934,0.361,4.06e-4,0.0752,0.814,95.011,234947,4
hiphop,Don Toliver,0.664,0.655,10,-7.327,0,0.0461,0.059,2.4e-5,0.17,0.13,129.987,217609,4
hiphop,Kahlil Blu,0.815,0.705,5,-7.913,0,0.289,0.569,0,0.347,0.964,144.064,136787,4
hiphop,Future Utopia,0.514,0.638,0,-5.033,1,0.0861,0.0204,0.0704,0.327,0.521,173.628,353347,4
hiphop,Kid Ink,0.287,0.956,5,-2.847,0,0.258,0.0937,0,0.423,0.475,82.578,156848,4
hiphop,BIBI,0.722,0.501,10,-6.113,0,0.0625,0.255,0,0.0857,0.541,144.076,156742,4
hiphop,Lil Wayne,0.364,0.752,2,-5.429,1,0.304,7e-4,0,0.318,0.606,79.119,248587,4
hiphop,Mark Battles,0.691,0.679,4,-6.429,0,0.233,0.204,0,0.162,0.283,142.094,206114,4
hiphop,BackRoad Gee,0.839,0.793,0,-5.885,1,0.407,0.547,0,0.134,0.771,143.978,161344,4
hiphop,OFB,0.857,0.462,1,-14.346,1,0.345,0.176,0,0.351,0.927,144.109,226250,4
hiphop,Moneybagg Yo,0.774,0.627,1,-6.874,1,0.246,0.0236,0,0.181,0.437,155.116,179398,4
hiphop,Claude McKay,0.71,0.0563,5,-18.856,0,0.84,0.949,0,0.202,0.516,107.619,65827,3
hiphop,D-Block Europe,0.748,0.47,2,-9.929,1,0.15,0.207,0,0.138,0.167,134.962,215500,4
hiphop,Poundz,0.795,0.745,9,-7.58,0,0.27,0.0869,0,0.112,0.75,144.112,213333,4
hiphop,Migos,0.847,0.629,9,-5.81,1,0.102,0.0318,0,0.152,0.109,135.976,255532,4
hiphop,Ace Hood,0.831,0.74,1,-3.723,1,0.152,0.00557,0,0.316,0.21,140.041,285800,4
hiphop,Jme,0.561,0.635,11,-8.482,1,0.353,0.0446,0,0.217,0.7,49.656,192213,3
hiphop,YG,0.76,0.658,10,-8.788,0,0.403,0.0296,0,0.111,0.577,89.063,164494,4
hiphop,Peled,0.739,0.572,9,-6.762,0,0.0436,0.346,2.29e-6,0.303,0.566,139.063,171799,4
hiphop,Toosii,0.805,0.767,1,-4.914,0,0.305,0.222,0,0.136,0.774,160.068,162181,4
hiphop,Skee-Lo,0.715,0.738,7,-10.139,1,0.157,0.00826,0,0.26,0.573,97.877,252307,4
hiphop,2KBABY,0.712,0.679,4,-6.261,1,0.0649,0.0394,0,0.195,0.57,160.003,163813,4
hiphop,Shazamat,0.625,0.598,8,-8.623,1,0.0374,0.0163,0.00305,0.131,0.116,110.076,264114,4
hiphop,Internet Money,0.832,0.549,1,-8.259,0,0.0602,0.168,0,0.11,0.384,140.045,181496,4
hiphop,Powfu,0.652,0.483,8,-9.964,0,0.291,0.658,0,0.393,0.372,75.987,134881,4
hiphop,42 Dugg,0.871,0.545,7,-10.489,1,0.189,0.0143,0,0.148,0.722,100.482,155720,4
hiphop,Amil,0.885,0.693,11,-5.55,1,0.353,0.211,2.97e-6,0.0643,0.884,102.786,197893,4
hiphop,The Sugarhill Gang,0.866,0.909,1,-9.575,1,0.212,0.288,0,0.118,0.652,106.534,446533,4
hiphop,Young Bleed,0.788,0.451,1,-9.313,1,0.318,0.118,0,0.134,0.302,89.97,271067,4
hiphop,21 Savage,0.814,0.659,2,-4.475,1,0.0829,0.00155,0.0251,0.568,0.13,88.506,171527,4
hiphop,Snoop Dogg,0.549,0.853,7,-4.293,1,0.188,0.0285,2.96e-4,0.618,0.346,94.695,211493,4
hiphop,TSB,0.593,0.648,1,-7.961,1,0.345,0.0786,0,0.367,0.623,137.695,169623,4
hiphop,21 Savage,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4
hiphop,K CAMP,0.902,0.61,8,-5.701,1,0.138,0.189,1.38e-6,0.0977,0.488,134.039,172200,4
hiphop,Jody Breeze,0.966,0.45,1,-6.834,1,0.0691,0.0354,8.34e-4,0.0722,0.171,128.061,112500,4
hiphop,Tuna,0.56,0.62,11,-7.778,0,0.089,0.36,1.06e-4,0.1,0.411,156.178,302939,4
hiphop,Ja Rule,0.883,0.622,11,-7.968,1,0.35,0.0266,0,0.0869,0.499,92.969,264533,4
hiphop,Megan Thee Stallion,0.943,0.528,0,-8.631,1,0.299,0.00291,0,0.0858,0.608,97.542,167370,4
hiphop,Ravid Plotnik,0.615,0.82,7,-3.161,1,0.109,0.266,0,0.853,0.665,153.823,131960,4
hiphop,Koralle,0.579,0.668,6,-10.288,1,0.497,0.345,8.51e-4,0.212,0.575,78.322,180027,1
hiphop,Roddy Ricch,0.852,0.554,11,-8.254,1,0.389,0.0815,0,0.118,0.33,155.961,160059,3
hiphop,Lil Gotit,0.943,0.537,10,-6.855,0,0.256,0.342,0,0.19,0.59,122.008,184918,4
hiphop,City Girls,0.885,0.592,10,-6.06,0,0.303,9.4e-4,9.04e-5,0.081,0.672,159.996,121386,4
hiphop,Rae Sremmurd,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,291893,4
hiphop,Phora,0.72,0.371,7,-7.439,1,0.299,0.548,0,0.105,0.175,80.003,192005,4
hiphop,Ravid Plotnik,0.763,0.77,6,-3.507,1,0.299,0.0858,0,0.566,0.576,89.876,192000,4
hiphop,Patrick Paige II,0.725,0.629,4,-6.208,0,0.0461,0.172,0.0186,0.347,0.499,91.961,229558,4
hiphop,Giggs,0.743,0.71,9,-5.042,0,0.0362,0.0139,7.45e-6,0.289,0.239,98.008,153000,4
hiphop,Kid Cudi,0.41,0.602,5,-9.545,1,0.0589,0.407,0.142,0.635,0.393,134.224,184240,5
hiphop,Offset Jim,0.887,0.609,11,-9.295,0,0.311,0.0212,0,0.0763,0.571,92.506,152000,4
hiphop,Countee Cullen,0.565,0.248,10,-17.369,0,0.862,0.977,0.584,0.306,0.61,80.755,222760,4
hiphop,Rico Nasty,0.86,0.717,1,-5.542,0,0.48,0.414,0,0.0843,0.812,158.019,120964,4
hiphop,Benny The Butcher,0.453,0.91,4,-4.55,1,0.321,0.00236,5.51e-6,0.129,0.665,158.36,206842,4
hiphop,Vedo,0.773,0.448,5,-7.593,1,0.189,0.188,0,0.179,0.49,121.96,245345,4
hiphop,Kabuki,0.748,0.91,7,-4.821,1,0.241,0.246,0,0.492,0.75,94.932,220494,4
hiphop,Jammz,0.831,0.38,1,-10.588,0,0.378,5.41e-4,0.858,0.166,0.323,143.053,167919,4
hiphop,Cohen@Mushon,0.634,0.942,7,-1.765,1,0.387,0.291,0,0.463,0.739,91.069,215625,4
hiphop,Ruff Sqwad,0.644,0.446,6,-7.061,0,0.0356,0.49,0.737,0.0969,0.856,139.003,191001,4
hiphop,Tuna,0.717,0.65,9,-6.824,1,0.0795,0.232,1.81e-6,0.271,0.705,91.961,325347,4
hiphop,Nardo Wick,0.734,0.447,1,-7.08,1,0.308,2.19e-4,1.14e-4,0.108,0.061,172.075,145372,4
hiphop,Rod Wave,0.613,0.61,5,-8.633,0,0.246,0.211,3.61e-4,0.152,0.433,160.004,252021,4
hiphop,Lil' Kim,0.748,0.693,11,-7.832,0,0.278,0.282,0,0.123,0.768,88.802,275947,4
hiphop,Rick Ross,0.72,0.863,2,-4.226,1,0.0562,0.0174,0,0.178,0.363,139.98,250307,4
hiphop,The Pharcyde,0.853,0.754,10,-7.158,0,0.259,0.335,6.21e-6,0.252,0.69,95.081,334467,4
hiphop,Lakeyah,0.871,0.541,10,-8.64,0,0.512,0.169,0,0.0993,0.825,158.053,152095,4
hiphop,Saba,0.878,0.441,11,-8.864,0,0.0778,0.103,0,0.102,0.374,115.051,198960,4
hiphop,Dimzy,0.837,0.497,1,-11.691,1,0.352,0.125,0.00154,0.0865,0.543,143.086,187554,4
hiphop,SoFaygo,0.669,0.629,1,-6.032,0,0.0657,0.0485,0,0.346,0.683,125.935,139729,4
hiphop,Remble,0.859,0.617,3,-5.891,0,0.249,0.792,0,0.122,0.667,100.079,115733,4
hiphop,Peled,0.825,0.726,10,-6.953,0,0.265,0.241,0,0.122,0.389,133.006,188295,4
hiphop,Free Party,0.82,0.432,1,-10.289,1,0.311,0.352,8.06e-6,0.104,0.59,71.853,148499,4
hiphop,E the profit,0.781,0.479,0,-8.385,1,0.411,0.0249,0,0.168,0.72,149.904,117200,4
hiphop,Nasty Jack,0.666,0.73,6,-6.343,1,0.22,0.00696,1.22e-4,0.155,0.418,141.674,184547,4
hiphop,TheColorGrey,0.553,0.611,9,-8.233,0,0.266,0.31,1.12e-4,0.0745,0.631,79.803,216453,4
hiphop,DJ Khaled,0.477,0.727,2,-4.053,1,0.286,8.66e-4,0,0.108,0.227,150.062,236524,4
hiphop,Outkast,0.725,0.64,5,-7.905,0,0.332,0.0281,0,0.099,0.915,166.028,240027,3
hiphop,Adrian Younge,0.258,0.446,0,-6.747,0,0.0341,0.612,0,0.0749,0.272,175.466,186984,3
hiphop,A Boogie Wit da Hoodie,0.57,0.439,2,-9.238,0,0.166,0.331,3e-6,0.12,0.19,90.992,205702,4
hiphop,Drake,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-6,0.119,0.1,136.006,192956,4
hiphop,Moneybagg Yo,0.912,0.608,1,-7.686,1,0.397,0.0458,0,0.248,0.327,136.994,136900,4
hiphop,Mystikal,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,256973,4
hiphop,Morray,0.779,0.633,6,-8.317,0,0.214,0.0338,0,0.162,0.466,96.047,143107,4
hiphop,Flipp Dinero,0.968,0.518,10,-6.674,0,0.424,9.27e-4,0,0.0653,0.397,119.948,187148,4
hiphop,Nascent,0.659,0.589,11,-9.924,0,0.184,0.409,6.74e-6,0.108,0.176,119.931,226866,4
hiphop,Lakeyah,0.855,0.708,7,-7.488,1,0.144,0.267,0,0.366,0.916,77.513,154231,4
hiphop,Kalan.FrFr,0.561,0.598,11,-8.339,0,0.0882,0.395,0,0.108,0.477,97.697,181867,4
hiphop,Nate Husser,0.564,0.829,8,-6.207,1,0.276,0.31,1.27e-5,0.0943,0.546,86.733,176552,4
hiphop,Asian Doll,0.813,0.593,1,-8.604,1,0.176,0.466,0,0.185,0.626,74.982,243252,4
hiphop,Big Jade,0.928,0.749,10,-3.965,0,0.224,0.0425,0,0.0879,0.47,142.985,189000,4
hiphop,Mooski,0.551,0.438,7,-10.297,0,0.187,0.243,0,0.0972,0.248,130.814,221054,5
hiphop,Princess Nokia,0.957,0.737,8,-3.829,1,0.0857,0.0743,1.07e-4,0.0639,0.874,132.987,126440,4
hiphop,Baby Keem,0.89,0.701,0,-5.712,0,0.342,0.00306,3.06e-6,0.0895,0.505,80.462,225020,4
hiphop,Davide Shorty,0.648,0.547,7,-5.369,0,0.242,0.696,1.22e-6,0.169,0.548,135.638,211000,3
hiphop,Melii,0.542,0.561,1,-10.013,0,0.53,0.126,3.59e-5,0.0931,0.527,73.969,183078,4
hiphop,So Solid Crew,0.669,0.673,9,-12.698,1,0.551,0.647,0,0.527,0.902,105.577,302933,4
hiphop,Thundercat,0.626,0.597,6,-9.943,0,0.33,0.614,1.53e-5,0.122,0.578,80.985,221099,4
hiphop,Sticky,0.6,0.77,6,-7.077,1,0.195,4e-4,2.64e-4,0.0533,0.625,131.582,327293,4
hiphop,Blay Vision,0.666,0.51,11,-4.022,0,0.0282,0.00828,0.877,0.285,0.173,120.041,204000,4
hiphop,Fatlip,0.742,0.454,11,-11.982,1,0.16,0.311,0,0.183,0.586,87.396,189916,4
hiphop,Kid Cudi,0.619,0.589,1,-6.531,1,0.124,0.43,3.92e-4,0.378,0.158,143.896,174960,4
hiphop,Coi Leray,0.827,0.394,11,-10.073,1,0.559,0.253,0,0.12,0.715,157,192880,4
hiphop,Pooh Shiesty,0.759,0.538,8,-8.256,0,0.384,0.151,0,0.126,0.831,146.933,184490,4
hiphop,Big Jade,0.928,0.749,10,-3.965,0,0.224,0.0425,0,0.0879,0.47,142.985,189000,4
hiphop,Young Stoner Life,0.887,0.485,11,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987,215693,4
hiphop,Russ Millions,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-5,0.0692,0.815,141.069,183830,4
hiphop,CYNE,0.686,0.757,5,-6.249,0,0.268,0.513,0,0.142,0.4,90.163,179227,4
hiphop,Three 6 Mafia,0.789,0.881,11,-5.758,1,0.0331,0.109,0,0.355,0.647,133.299,236600,4
hiphop,הלם תרבות,0.735,0.855,8,-5.141,0,0.303,0.351,0,0.189,0.434,137.897,194783,4
hiphop,King Combs,0.671,0.622,9,-5.709,0,0.348,0.236,1.29e-6,0.0928,0.417,155.599,251839,4
hiphop,Lil Poppa,0.758,0.631,11,-6.645,0,0.43,0.13,0,0.164,0.25,139.925,164752,4
hiphop,MFnMelo,0.579,0.734,8,-4.644,1,0.303,0.321,0,0.159,0.407,79.994,194500,4
hiphop,IDK,0.76,0.52,4,-7.639,0,0.0417,0.00394,0,0.179,0.668,91.984,174585,4
hiphop,Charmaine,0.953,0.614,2,-7.328,1,0.0752,0.00717,2.58e-4,0.0762,0.188,105.019,168427,4
hiphop,Coi Leray,0.774,0.412,1,-8.619,1,0.378,0.026,0,0.088,0.38,139.943,116760,4
hiphop,Margaret Walker,0.697,0.0545,0,-25.831,1,0.678,0.596,0,0.548,0.312,132.476,144213,3
hiphop,הלם תרבות,0.753,0.722,10,-5.348,0,0.305,0.533,0,0.599,0.858,92.152,260543,4
hiphop,J. Cole,0.725,0.713,4,-6.173,0,0.187,0.127,0,0.617,0.207,65.988,148421,4
hiphop,ShrekDiMC,0.655,0.846,1,-4.01,1,0.119,0.144,0,0.0517,0.618,195.901,210689,4
hiphop,D Double E,0.778,0.691,1,-4.936,1,0.259,0.00755,3.44e-6,0.104,0.195,140.183,178751,4
hiphop,CHASE B,0.904,0.498,2,-7.86,1,0.324,0.00919,0,0.0791,0.145,132.992,202411,4
hiphop,Fredo,0.784,0.514,11,-7.111,0,0.285,0.0957,0,0.207,0.269,135.111,187672,4
hiphop,DJ Khaled,0.757,0.721,4,-2.906,0,0.0691,0.00196,0,0.647,0.364,124.036,165366,4
hiphop,Erica Banks,0.898,0.529,9,-5.428,1,0.2,0.0699,0,0.536,0.8,110.032,188963,4
hiphop,מאיכו,0.759,0.587,7,-8.81,0,0.0772,0.0437,3.94e-6,0.342,0.559,148.539,124054,3
hiphop,A$AP Rocky,0.619,0.561,5,-7.824,0,0.417,0.103,0,0.45,0.587,74.861,217294,4
hiphop,Outkast,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-5,0.107,0.509,108.97,369573,4
hiphop,Mos Def,0.831,0.6,1,-8.024,1,0.443,0.32,0,0.497,0.659,92.72,311480,4
hiphop,Rod Wave,0.55,0.637,8,-5.212,1,0.163,0.597,0,0.129,0.535,84.448,160078,4
hiphop,Av9,0.858,0.596,11,-7.587,0,0.399,0.621,0,0.113,0.677,146.033,198904,4
hiphop,A Tribe Called Quest,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-6,0.173,0.555,97.338,226440,4
hiphop,Central Cee,0.85,0.68,3,-6.18,0,0.338,0.732,0,0.0964,0.694,144.006,173333,1
hiphop,NOROZ,0.682,0.501,10,-5.528,1,0.0598,0.589,2.12e-4,0.0804,0.368,97.045,106141,4
hiphop,iann dior,0.58,0.651,6,-5.537,0,0.0459,0.0275,0,0.102,0.562,157.888,188584,4
hiphop,Hardo,0.808,0.627,8,-6.855,0,0.33,0.0368,0,0.706,0.492,180.045,192000,4
hiphop,Meek Mill,0.741,0.666,1,-3.938,0,0.228,0.119,0,0.175,0.276,148.887,206197,4
hiphop,Fredo,0.721,0.675,0,-5.438,0,0.207,0.131,0,0.134,0.383,96.822,262093,4
hiphop,Salt-N-Pepa,0.863,0.543,6,-13.497,1,0.13,0.0507,0,0.241,0.799,106.929,213267,4
